,Data,transitivity,grauMedio,average_path_length,modularity,global_average_link_distance,eccentricity,eigenvector,coreness,pagerank,links,oni,flag
293,1974-06-01,0.5667507284235909,22.93317610062893,21.399165608283766,0.8543416356434504,7.583003639380497e-05,36.81171383647799,0.012612697286329631,13.898453878406706,0.00013102725366876308,87513,-0.85,0
294,1974-07-01,0.5676328549480291,23.18134171907757,25.142795221521396,0.8530099277950659,7.762089735527274e-05,36.52437106918239,0.0121830479831043,14.064727463312368,0.00013102725366876308,88460,-0.55,0
295,1974-08-01,0.5676924807971412,23.54926624737945,22.616973082596175,0.8546230906977272,7.931229931642833e-05,35.61255241090147,0.009113236318421477,14.22458071278826,0.00013102725366876308,89864,-0.21,0
296,1974-09-01,0.5639939512515904,23.31053459119497,21.997015854726953,0.8492559547798616,7.796068805499863e-05,34.502489517819704,0.009950047881911334,14.167976939203355,0.00013102725366876308,88953,-0.35,0
297,1974-10-01,0.562687975593389,23.482966457023057,25.9156634694025,0.8474915354998839,8.068164872167932e-05,36.83791928721174,0.00976571769674554,14.311189727463312,0.00013102725366876308,89611,-0.66,0
298,1974-11-01,0.5650482674209844,23.602725366876307,23.87503286412836,0.8430513561273495,8.273262375501271e-05,36.13993710691825,0.012290961249687043,14.349318658280922,0.00013102725366876308,90068,-0.82,0
299,1974-12-01,0.5713148373578552,24.00183438155136,25.6286600405441,0.8497266283700966,8.726290501089697e-05,35.450733752620536,0.013017171112016777,14.617662473794551,0.00013102725366876308,91591,-0.78,0
300,1975-01-01,0.5667271101091658,24.5272536687631,26.2732032078686,0.8572179593437779,9.212257167202844e-05,31.324685534591193,0.013320456093935631,14.804376310272536,0.00013102725366876314,93596,-0.32,0
301,1975-02-01,0.5644222453640506,24.600104821802937,19.75268977608986,0.8509523220218412,9.259848340885535e-05,29.73335953878407,0.012907515819427414,14.873427672955975,0.00013102725366876308,93874,-0.53,0
302,1975-03-01,0.5636869964997694,24.34879454926625,20.23378043657848,0.8604129427264414,8.856094346755367e-05,29.745545073375265,0.00989030395608513,14.786687631027256,0.00013102725366876308,92915,-0.86,0
303,1975-04-01,0.5670775153550439,24.07520964360587,21.56189063999405,0.8554268421392893,8.335243361865097e-05,33.073768343815516,0.00708581810200241,14.595125786163518,0.00013102725366876308,91871,-0.58,0
304,1975-05-01,0.5660640407237231,23.747379454926623,21.95459173343201,0.8608194388435517,8.122922352597803e-05,33.38692348008386,0.007913112080103554,14.428197064989519,0.00013102725366876308,90620,-0.76,0
305,1975-06-01,0.572435007751183,24.180555555555557,21.33436067216724,0.85826478288165,8.516602450914918e-05,32.465539832285124,0.007900890879415642,14.735324947589099,0.00013102725366876308,92273,-1.15,0
306,1975-07-01,0.5838132261046816,25.425314465408807,19.24203084379148,0.8455536100535758,0.0001027982407714359,28.302935010482177,0.013543038468729222,15.440120545073375,0.00013102725366876308,97023,-1.04,0
307,1975-08-01,0.6656980005074205,30.658805031446537,25.480845501646023,0.7986470399366479,0.00021413423688683447,25.968553459119498,0.027912861750850868,18.879848008385746,0.00013102725366876308,116994,-1.2,0
308,1975-09-01,0.7436332266327176,34.910115303983225,19.193332798990763,0.7507619828816263,0.0003199003079503055,26.31014150943396,0.03627278348651969,22.466194968553463,0.00013102725366876308,133217,-1.37,0
309,1975-10-01,0.7446929283741899,39.84040880503144,21.494695207702666,0.6889070132127711,0.0005146033027903228,24.446147798742142,0.0430647635799026,25.89321278825996,0.00013102725366876308,152031,-1.54,0
310,1975-11-01,0.7416256738046582,41.63469601677149,21.25153204530676,0.6685792584461453,0.0005207026426449242,23.073899371069178,0.0451237396384526,27.033805031446537,0.00013102725366876308,158878,-1.38,0
311,1975-12-01,0.7344965573712479,42.89281970649896,19.057116687504653,0.6590003981208102,0.0005344429735417487,23.92059748427673,0.04637326800152676,27.608883647798738,0.00013102725366876308,163679,-1.73,0
312,1976-01-01,0.7145390833485695,39.23742138364779,21.5122009707727,0.6912480909502733,0.00040178400506057596,25.13993710691824,0.041732361947320565,24.919549266247376,0.00013102725366876308,149730,-1.84,0
313,1976-02-01,0.6807536391010718,34.32075471698113,20.602419974302105,0.7558058019286891,0.0002558069715630635,36.96318134171908,0.03386999546286818,21.43854821802935,0.00013102725366876308,130968,-1.09,0
